Sno,Date,Province/State,Country/Region,Confirmed,Recovered,Deaths
967,15-04-2020,Delhi,India,1561,30,30
968,15-04-2020,Goa,India,7,5,0
969,15-04-2020,Gujarat,India,695,59,30
970,15-04-2020,Haryana,India,199,34,3
971,15-04-2020,Himachal Pradesh,India,33,13,1
972,15-04-2020,Jammu and Kashmir,India,278,30,4
973,15-04-2020,Jharkhand,India,27,0,2
974,15-04-2020,Karnataka,India,277,75,11
975,15-04-2020,Kerala,India,387,211,3
976,15-04-2020,Ladakh,India,17,10,0
977,15-04-2020,Madhya Pradesh,India,987,64,53
978,15-04-2020,Maharashtra,India,2687,259,178
979,15-04-2020,Manipur,India,2,1,0
980,15-04-2020,Meghalaya,India,7,0,1
981,15-04-2020,Mizoram,India,1,0,0
982,15-04-2020,Nagaland#,India,0,0,0
983,15-04-2020,Odisha,India,60,18,1
984,15-04-2020,Puducherry,India,7,1,0
985,15-04-2020,Punjab,India,186,14,13
986,15-04-2020,Rajasthan,India,1005,147,3
987,15-04-2020,Tamil Nadu,India,1204,81,12
988,15-04-2020,Telengana,India,647,120,18
989,15-04-2020,Tripura,India,2,0,0
990,15-04-2020,Uttarakhand,India,37,9,0
991,15-04-2020,Uttar Pradesh,India,735,51,11
992,15-04-2020,West Bengal,India,213,37,7
993,16-04-2020,Andaman and Nicobar Islands,India,11,10,0
994,16-04-2020,Andhra Pradesh,India,534,20,14
995,16-04-2020,Arunachal Pradesh,India,1,0,0
996,16-04-2020,Assam,India,33,5,1
997,16-04-2020,Bihar,India,74,29,1
998,16-04-2020,Chandigarh,India,21,7,0
999,16-04-2020,Chhattisgarh,India,33,17,0
1000,16-04-2020,Delhi,India,1578,42,32
1001,16-04-2020,Goa,India,7,5,0
1002,16-04-2020,Gujarat,India,871,64,36
1003,16-04-2020,Haryana,India,205,43,3
1004,16-04-2020,Himachal Pradesh,India,35,16,1
1005,16-04-2020,Jammu and Kashmir,India,300,36,4
1006,16-04-2020,Jharkhand,India,28,0,2
1007,16-04-2020,Karnataka,India,315,82,13
1008,16-04-2020,Kerala,India,388,218,3
1009,16-04-2020,Ladakh,India,17,10,0
1010,16-04-2020,Madhya Pradesh,India,1120,64,53
1011,16-04-2020,Maharashtra,India,2919,295,187
1012,16-04-2020,Manipur,India,2,1,0
1013,16-04-2020,Meghalaya,India,7,0,1
1014,16-04-2020,Mizoram,India,1,0,0
1015,16-04-2020,Nagaland#,India,0,0,0
1016,16-04-2020,Odisha,India,60,18,1
1017,16-04-2020,Puducherry,India,7,1,0
1018,16-04-2020,Punjab,India,186,27,13
1019,16-04-2020,Rajasthan,India,1023,147,3
1020,16-04-2020,Tamil Nadu,India,1242,118,14
1021,16-04-2020,Telengana,India,698,120,18
1022,16-04-2020,Tripura,India,2,1,0
1023,16-04-2020,Uttarakhand,India,37,9,0
1024,16-04-2020,Uttar Pradesh,India,773,68,13
1025,16-04-2020,West Bengal,India,231,42,7
1026,17-04-2020,Andaman and Nicobar Islands,India,11,10,0
1027,17-04-2020,Andhra Pradesh,India,572,36,14
1028,17-04-2020,Arunachal Pradesh,India,1,0,0
1029,17-04-2020,Assam,India,35,5,1
1030,17-04-2020,Bihar,India,83,37,1
1031,17-04-2020,Chandigarh,India,21,9,0
1032,17-04-2020,Chhattisgarh,India,36,23,0
1033,17-04-2020,Delhi,India,1640,51,38
1034,17-04-2020,Goa,India,7,6,0
1035,17-04-2020,Gujarat,India,1021,74,38
1036,17-04-2020,Haryana,India,205,43,3
1037,17-04-2020,Himachal Pradesh,India,35,16,1
1038,17-04-2020,Jammu and Kashmir,India,314,38,4
1039,17-04-2020,Jharkhand,India,29,0,2
1040,17-04-2020,Karnataka,India,353,82,13
1041,17-04-2020,Kerala,India,395,245,3
1042,17-04-2020,Ladakh,India,18,14,0
1043,17-04-2020,Madhya Pradesh,India,1308,65,57
1044,17-04-2020,Maharashtra,India,3205,300,194
1045,17-04-2020,Manipur,India,2,1,0
1046,17-04-2020,Meghalaya,India,9,0,1
1047,17-04-2020,Mizoram,India,1,0,0
1048,17-04-2020,Nagaland#,India,0,0,0
1049,17-04-2020,Odisha,India,60,19,1
1050,17-04-2020,Puducherry,India,7,1,0
1051,17-04-2020,Punjab,India,186,27,13
1052,17-04-2020,Rajasthan,India,1131,164,11
1053,17-04-2020,Tamil Nadu,India,1267,180,15
1054,17-04-2020,Telengana,India,743,186,18
1055,17-04-2020,Tripura,India,2,1,0
1056,17-04-2020,Uttarakhand,India,37,9,0
1057,17-04-2020,Uttar Pradesh,India,846,74,14
1058,17-04-2020,West Bengal,India,255,51,10
1059,18-04-2020,Andaman and Nicobar Islands,India,12,11,0
1060,18-04-2020,Andhra Pradesh,India,603,42,15
1061,18-04-2020,Arunachal Pradesh,India,1,0,0
1062,18-04-2020,Assam,India,35,9,1
1063,18-04-2020,Bihar,India,85,37,2
1064,18-04-2020,Chandigarh,India,21,9,0
1065,18-04-2020,Chhattisgarh,India,36,24,0
1066,18-04-2020,Delhi,India,1707,72,42
1067,18-04-2020,Goa,India,7,6,0
1068,18-04-2020,Gujarat,India,1272,88,48
1069,18-04-2020,Haryana,India,225,43,3
1070,18-04-2020,Himachal Pradesh,India,38,16,1
1071,18-04-2020,Jammu and Kashmir,India,328,42,5
1072,18-04-2020,Jharkhand,India,33,0,2
1073,18-04-2020,Karnataka,India,371,92,13
1074,18-04-2020,Kerala,India,396,255,3
1075,18-04-2020,Ladakh,India,18,14,0
1076,18-04-2020,Madhya Pradesh,India,1355,69,69
1077,18-04-2020,Maharashtra,India,3323,331,201
1078,18-04-2020,Manipur,India,2,1,0
1079,18-04-2020,Meghalaya,India,11,0,1
1080,18-04-2020,Mizoram,India,1,0,0
1081,18-04-2020,Nagaland#,India,0,0,0
1082,18-04-2020,Odisha,India,60,21,1
1083,18-04-2020,Puducherry,India,7,3,0
1084,18-04-2020,Punjab,India,202,27,13
1085,18-04-2020,Rajasthan,India,1229,183,11
1086,18-04-2020,Tamil Nadu,India,1323,283,15
1087,18-04-2020,Telengana,India,791,186,18
1088,18-04-2020,Tripura,India,2,1,0
1089,18-04-2020,Uttarakhand,India,42,9,0
1090,18-04-2020,Uttar Pradesh,India,969,86,14
1091,18-04-2020,West Bengal,India,287,55,10
1092,19-04-2020,Andaman and Nicobar Islands,India,14,11,0
1093,19-04-2020,Andhra Pradesh,India,603,42,15
1094,19-04-2020,Arunachal Pradesh,India,1,0,0
1095,19-04-2020,Assam,India,35,12,1
1096,19-04-2020,Bihar,India,86,37,2
1097,19-04-2020,Chandigarh,India,23,10,0
1098,19-04-2020,Chhattisgarh,India,36,24,0
1099,19-04-2020,Delhi,India,1893,72,43
1100,19-04-2020,Goa,India,7,6,0
1101,19-04-2020,Gujarat,India,1604,94,58
1102,19-04-2020,Haryana,India,233,87,3
1103,19-04-2020,Himachal Pradesh,India,39,16,1
1104,19-04-2020,Jammu and Kashmir,India,341,51,5
1105,19-04-2020,Jharkhand,India,35,0,2
1106,19-04-2020,Karnataka,India,384,104,14
1107,19-04-2020,Kerala,India,400,257,3
1108,19-04-2020,Ladakh,India,18,14,0
1109,19-04-2020,Madhya Pradesh,India,1407,127,70
1110,19-04-2020,Maharashtra,India,3651,365,211
1111,19-04-2020,Manipur,India,2,1,0
1112,19-04-2020,Meghalaya,India,11,0,1
1113,19-04-2020,Mizoram,India,1,0,0
1114,19-04-2020,Nagaland#,India,0,0,0
1115,19-04-2020,Odisha,India,61,24,1
1116,19-04-2020,Puducherry,India,7,3,0
1117,19-04-2020,Punjab,India,219,31,16
1118,19-04-2020,Rajasthan,India,1351,183,11
1119,19-04-2020,Tamil Nadu,India,1372,365,15
1120,19-04-2020,Telengana,India,844,186,18
1121,19-04-2020,Tripura,India,2,1,0
1122,19-04-2020,Uttarakhand,India,42,9,0
1123,19-04-2020,Uttar Pradesh,India,1084,108,17
1124,19-04-2020,West Bengal,India,310,62,12
1125,20-04-2020,Andaman and Nicobar Islands,India,15,11,0
1126,20-04-2020,Andhra Pradesh,India,722,92,20
1127,20-04-2020,Arunachal Pradesh,India,1,0,0
1128,20-04-2020,Assam,India,35,17,1
1129,20-04-2020,Bihar,India,96,42,2
1130,20-04-2020,Chandigarh,India,26,13,0
1131,20-04-2020,Chhattisgarh,India,36,25,0
1132,20-04-2020,Delhi,India,2003,290,45
1133,20-04-2020,Goa,India,7,7,0
1134,20-04-2020,Gujarat,India,1851,106,67
1135,20-04-2020,Haryana,India,233,87,3
1136,20-04-2020,Himachal Pradesh,India,39,16,1
1137,20-04-2020,Jammu and Kashmir,India,350,56,5
1138,20-04-2020,Jharkhand,India,42,0,2
1139,20-04-2020,Karnataka,India,395,111,16
1140,20-04-2020,Kerala,India,402,270,3
1141,20-04-2020,Ladakh,India,18,14,0
1142,20-04-2020,Madhya Pradesh,India,1485,127,74
1143,20-04-2020,Maharashtra,India,4203,507,223
1144,20-04-2020,Manipur,India,2,2,0
1145,20-04-2020,Meghalaya,India,11,0,1
1146,20-04-2020,Mizoram,India,1,0,0
1147,20-04-2020,Nagaland,India,0,0,0
1148,20-04-2020,Odisha,India,68,24,1
1149,20-04-2020,Puducherry,India,7,3,0
1150,20-04-2020,Punjab,India,219,31,16
1151,20-04-2020,Rajasthan,India,1478,183,14
1152,20-04-2020,Tamil Nadu,India,1477,411,15
1153,20-04-2020,Telengana,India,873,190,21
1154,20-04-2020,Tripura,India,2,1,0
1155,20-04-2020,Uttarakhand,India,44,11,0
1156,20-04-2020,Uttar Pradesh,India,1176,129,17
1157,20-04-2020,West Bengal,India,339,66,12
1158,21-04-2020,Andaman and Nicobar Islands,India,16,11,0
1159,21-04-2020,Andhra Pradesh,India,757,96,22
1160,21-04-2020,Arunachal Pradesh,India,1,1,0
1161,21-04-2020,Assam,India,35,19,1
1162,21-04-2020,Bihar,India,114,42,2
1163,21-04-2020,Chandigarh,India,26,13,0
1164,21-04-2020,Chhattisgarh,India,36,25,0
1165,21-04-2020,Delhi,India,2081,431,47
1166,21-04-2020,Goa,India,7,7,0
1167,21-04-2020,Gujarat,India,2066,131,77
1168,21-04-2020,Haryana,India,254,127,3
1169,21-04-2020,Himachal Pradesh,India,39,16,1
1170,21-04-2020,Jammu and Kashmir,India,368,71,5
1171,21-04-2020,Jharkhand,India,46,0,2
1172,21-04-2020,Karnataka,India,415,114,17
1173,21-04-2020,Kerala,India,408,291,3
1174,21-04-2020,Ladakh,India,18,14,0
1175,21-04-2020,Madhya Pradesh,India,1540,127,76
1176,21-04-2020,Maharashtra,India,4669,572,232
1177,21-04-2020,Manipur,India,2,2,0
1178,21-04-2020,Meghalaya,India,11,0,1
1179,21-04-2020,Mizoram,India,1,0,0
1180,21-04-2020,Nagaland,India,0,0,0
1181,21-04-2020,Odisha,India,74,24,1
1182,21-04-2020,Puducherry,India,7,3,0
1183,21-04-2020,Punjab,India,245,39,16
1184,21-04-2020,Rajasthan,India,1576,205,25
1185,21-04-2020,Tamil Nadu,India,1520,457,17
1186,21-04-2020,Telengana,India,919,190,23
1187,21-04-2020,Tripura,India,2,1,0
1188,21-04-2020,Uttarakhand,India,46,18,0
1189,21-04-2020,Uttar Pradesh,India,1294,140,20
1190,21-04-2020,West Bengal,India,392,73,12
1191,22-04-2020,Andaman and Nicobar Islands,India,17,11,0
1192,22-04-2020,Andhra Pradesh,India,813,120,24
1193,22-04-2020,Arunachal Pradesh,India,1,1,0
1194,22-04-2020,Assam,India,35,19,1
1195,22-04-2020,Bihar,India,126,46,2
1196,22-04-2020,Chandigarh,India,27,14,0
1197,22-04-2020,Chhattisgarh,India,36,26,0
1198,22-04-2020,Delhi,India,2156,611,47
1199,22-04-2020,Goa,India,7,7,0
1200,22-04-2020,Gujarat,India,2272,144,95
1201,22-04-2020,Haryana,India,254,127,3
1202,22-04-2020,Himachal Pradesh,India,39,16,1
1203,22-04-2020,Jammu and Kashmir,India,380,81,5
1204,22-04-2020,Jharkhand#,India,45,0,3
1205,22-04-2020,Karnataka,India,425,129,17
1206,22-04-2020,Kerala,India,427,323,3
1207,22-04-2020,Ladakh,India,18,14,0
1208,22-04-2020,Madhya Pradesh,India,1592,148,80
1209,22-04-2020,Maharashtra,India,5221,722,251
1210,22-04-2020,Manipur,India,2,2,0
1211,22-04-2020,Meghalaya,India,12,0,1
1212,22-04-2020,Mizoram,India,1,0,0
1213,22-04-2020,Odisha,India,82,30,1
1214,22-04-2020,Puducherry,India,7,3,0
1215,22-04-2020,Punjab,India,251,49,16
1216,22-04-2020,Rajasthan,India,1801,230,25
1217,22-04-2020,Tamil Nadu,India,1596,635,18
1218,22-04-2020,Telengana,India,945,194,23
1219,22-04-2020,Tripura,India,2,1,0
1220,22-04-2020,Uttarakhand,India,46,19,0
1221,22-04-2020,Uttar Pradesh,India,1412,165,21
1222,22-04-2020,West Bengal,India,423,73,15
1223,23-04-2020,Andaman and Nicobar Islands,India,18,11,0
1224,23-04-2020,Andhra Pradesh,India,895,141,27
1225,23-04-2020,Arunachal Pradesh,India,1,1,0
1226,23-04-2020,Assam,India,35,19,1
1227,23-04-2020,Bihar,India,148,46,2
1228,23-04-2020,Chandigarh,India,27,14,0
1229,23-04-2020,Chhattisgarh,India,36,28,0
1230,23-04-2020,Delhi,India,2248,724,48
1231,23-04-2020,Goa,India,7,7,0
1232,23-04-2020,Gujarat,India,2407,179,103
1233,23-04-2020,Haryana,India,262,140,3
1234,23-04-2020,Himachal Pradesh,India,40,18,1
1235,23-04-2020,Jammu and Kashmir,India,407,92,5
1236,23-04-2020,Jharkhand,India,49,8,3
1237,23-04-2020,Karnataka,India,443,141,17
1238,23-04-2020,Kerala,India,438,324,3
1239,23-04-2020,Ladakh,India,18,14,0
1240,23-04-2020,Madhya Pradesh,India,1695,148,81
1241,23-04-2020,Maharashtra,India,5652,789,269
1242,23-04-2020,Manipur,India,2,2,0
1243,23-04-2020,Meghalaya,India,12,0,1
1244,23-04-2020,Mizoram,India,1,0,0
1245,23-04-2020,Odisha,India,83,32,1
1246,23-04-2020,Puducherry,India,7,3,0
1247,23-04-2020,Punjab,India,277,65,16
1248,23-04-2020,Rajasthan,India,1890,230,27
1249,23-04-2020,Tamil Nadu,India,1629,662,18
1250,23-04-2020,Telengana,India,960,197,24
1251,23-04-2020,Tripura,India,2,1,0
1252,23-04-2020,Uttarakhand,India,46,23,0
1253,23-04-2020,Uttar Pradesh,India,1509,187,21
1254,23-04-2020,West Bengal,India,456,79,15
1255,24-04-2020,Andaman and Nicobar Islands,India,22,11,0
1256,24-04-2020,Andhra Pradesh,India,955,145,29
1257,24-04-2020,Arunachal Pradesh,India,1,1,0
1258,24-04-2020,Assam,India,36,19,1
1259,24-04-2020,Bihar,India,176,46,2
1260,24-04-2020,Chandigarh,India,27,14,0
1261,24-04-2020,Chhattisgarh,India,36,28,0
1262,24-04-2020,Delhi,India,2376,808,50
1263,24-04-2020,Goa,India,7,7,0
1264,24-04-2020,Gujarat,India,2624,258,112
1265,24-04-2020,Haryana,India,272,156,3
1266,24-04-2020,Himachal Pradesh,India,40,18,1
1267,24-04-2020,Jammu and Kashmir,India,427,92,5
1268,24-04-2020,Jharkhand,India,55,8,3
1269,24-04-2020,Karnataka,India,463,150,18
1270,24-04-2020,Kerala,India,448,324,3
1271,24-04-2020,Ladakh,India,18,14,0
1272,24-04-2020,Madhya Pradesh,India,1852,203,83
1273,24-04-2020,Maharashtra,India,6430,840,283
1274,24-04-2020,Manipur,India,2,2,0
1275,24-04-2020,Meghalaya,India,12,0,1
1276,24-04-2020,Mizoram,India,1,0,0
1277,24-04-2020,Odisha,India,90,33,1
1278,24-04-2020,Puducherry,India,7,3,0
1279,24-04-2020,Punjab,India,277,65,16
1280,24-04-2020,Rajasthan,India,1964,230,27
1281,24-04-2020,Tamil Nadu,India,1683,752,20
1282,24-04-2020,Telengana,India,984,253,26
1283,24-04-2020,Tripura,India,2,1,0
1284,24-04-2020,Uttarakhand,India,47,24,0
1285,24-04-2020,Uttar Pradesh,India,1604,206,24
1286,24-04-2020,West Bengal,India,514,103,15
1287,25-04-2020,Andaman and Nicobar Islands,India,27,11,0
1288,25-04-2020,Andhra Pradesh,India,1061,171,31
1289,25-04-2020,Arunachal Pradesh,India,1,1,0
1290,25-04-2020,Assam,India,36,19,1
1291,25-04-2020,Bihar,India,228,46,2
1292,25-04-2020,Chandigarh,India,28,15,0
1293,25-04-2020,Chhattisgarh,India,36,30,0
1294,25-04-2020,Delhi,India,2514,857,53
1295,25-04-2020,Goa,India,7,7,0
1296,25-04-2020,Gujarat,India,2815,265,127
1297,25-04-2020,Haryana,India,272,156,3
1298,25-04-2020,Himachal Pradesh,India,40,18,1
1299,25-04-2020,Jammu and Kashmir,India,454,109,5
1300,25-04-2020,Jharkhand,India,59,9,3
1301,25-04-2020,Karnataka,India,489,153,18
1302,25-04-2020,Kerala,India,451,331,4
1303,25-04-2020,Ladakh,India,20,14,0
1304,25-04-2020,Madhya Pradesh,India,1952,210,92
1305,25-04-2020,Maharashtra,India,6817,957,301
1306,25-04-2020,Manipur,India,2,2,0
1307,25-04-2020,Meghalaya,India,12,0,1
1308,25-04-2020,Mizoram,India,1,0,0
1309,25-04-2020,Odisha,India,94,33,1
1310,25-04-2020,Puducherry,India,7,3,0
1311,25-04-2020,Punjab,India,298,67,17
1312,25-04-2020,Rajasthan,India,2034,230,27
1313,25-04-2020,Tamil Nadu,India,1755,866,22
1314,25-04-2020,Telengana,India,984,253,26
1315,25-04-2020,Tripura,India,2,1,0
1316,25-04-2020,Uttarakhand,India,48,25,0
1317,25-04-2020,Uttar Pradesh,India,1778,248,26
1318,25-04-2020,West Bengal,India,571,103,18
1319,26-04-2020,Andaman and Nicobar Islands,India,33,11,0
1320,26-04-2020,Andhra Pradesh,India,1097,231,31
1321,26-04-2020,Arunachal Pradesh,India,1,1,0
1322,26-04-2020,Assam,India,36,19,1
1323,26-04-2020,Bihar,India,251,46,2
1324,26-04-2020,Chandigarh,India,30,17,0
1325,26-04-2020,Chhattisgarh,India,37,32,0
1326,26-04-2020,Delhi,India,2625,869,54
1327,26-04-2020,Goa,India,7,7,0
1328,26-04-2020,Gujarat,India,3071,282,133
1329,26-04-2020,Haryana,India,289,176,3
1330,26-04-2020,Himachal Pradesh,India,40,22,1
1331,26-04-2020,Jammu and Kashmir,India,494,112,6
1332,26-04-2020,Jharkhand,India,67,13,3
1333,26-04-2020,Karnataka,India,501,177,18
1334,26-04-2020,Kerala,India,458,338,4
1335,26-04-2020,Ladakh,India,20,14,0
1336,26-04-2020,Madhya Pradesh,India,2096,210,99
1337,26-04-2020,Maharashtra,India,7628,1076,323
1338,26-04-2020,Manipur,India,2,2,0
1339,26-04-2020,Meghalaya,India,12,0,1
1340,26-04-2020,Mizoram,India,1,0,0
1341,26-04-2020,Odisha,India,103,34,1
1342,26-04-2020,Puducherry,India,7,3,0
1343,26-04-2020,Punjab,India,298,67,17
1344,26-04-2020,Rajasthan,India,2083,493,33
1345,26-04-2020,Tamil Nadu,India,1821,960,23
1346,26-04-2020,Telengana,India,991,280,26
1347,26-04-2020,Tripura,India,2,2,0
1348,26-04-2020,Uttarakhand,India,50,26,0
1349,26-04-2020,Uttar Pradesh,India,1843,289,29
1350,26-04-2020,West Bengal,India,611,105,18
1351,27-04-2020,Andaman and Nicobar Islands,India,33,11,0
1352,27-04-2020,Andhra Pradesh,India,1177,235,31
1353,27-04-2020,Arunachal Pradesh,India,1,1,0
1354,27-04-2020,Assam,India,36,27,1
1355,27-04-2020,Bihar,India,277,56,2
1356,27-04-2020,Chandigarh,India,30,17,0
1357,27-04-2020,Chhattisgarh,India,37,32,0
1358,27-04-2020,Delhi,India,2918,877,54
1359,27-04-2020,Goa,India,7,7,0
1360,27-04-2020,Gujarat,India,3301,313,151
1361,27-04-2020,Haryana,India,289,176,3
1362,27-04-2020,Himachal Pradesh,India,40,22,1
1363,27-04-2020,Jammu and Kashmir,India,523,137,6
1364,27-04-2020,Jharkhand,India,82,13,3
1365,27-04-2020,Karnataka,India,511,188,20
1366,27-04-2020,Kerala,India,469,342,4
1367,27-04-2020,Ladakh,India,20,14,0
1368,27-04-2020,Madhya Pradesh,India,2168,302,106
1369,27-04-2020,Maharashtra,India,8068,1188,342
1370,27-04-2020,Manipur,India,2,2,0
1371,27-04-2020,Meghalaya,India,12,0,1
1372,27-04-2020,Mizoram,India,1,0,0
1373,27-04-2020,Odisha,India,108,35,1
1374,27-04-2020,Puducherry,India,8,3,0
1375,27-04-2020,Punjab,India,313,71,18
1376,27-04-2020,Rajasthan,India,2185,518,41
1377,27-04-2020,Tamil Nadu,India,1885,1020,24
1378,27-04-2020,Telengana,India,1002,280,26
1379,27-04-2020,Tripura,India,2,2,0
1380,27-04-2020,Uttarakhand,India,51,33,0
1381,27-04-2020,Uttar Pradesh,India,1955,335,31
1382,27-04-2020,West Bengal,India,649,105,20
1383,28-04-2020,Andaman and Nicobar Islands,India,33,11,0
1384,28-04-2020,Andhra Pradesh,India,1259,258,31
1385,28-04-2020,Arunachal Pradesh,India,1,1,0
1386,28-04-2020,Assam,India,38,27,1
1387,28-04-2020,Bihar,India,346,57,2
1388,28-04-2020,Chandigarh,India,40,17,0
1389,28-04-2020,Chhattisgarh,India,37,32,0
1390,28-04-2020,Delhi,India,3108,877,54
1391,28-04-2020,Goa,India,7,7,0
1392,28-04-2020,Gujarat,India,3548,394,162
1393,28-04-2020,Haryana,India,296,183,3
1394,28-04-2020,Himachal Pradesh,India,40,22,1
1395,28-04-2020,Jammu and Kashmir,India,546,164,7
1396,28-04-2020,Jharkhand,India,103,17,3
1397,28-04-2020,Karnataka,India,520,198,20
1398,28-04-2020,Kerala,India,482,355,4
1399,28-04-2020,Ladakh,India,22,16,0
1400,28-04-2020,Madhya Pradesh,India,2368,361,113
1401,28-04-2020,Maharashtra,India,8590,1282,369
1402,28-04-2020,Manipur,India,2,2,0
1403,28-04-2020,Meghalaya,India,12,0,1
1404,28-04-2020,Mizoram,India,1,0,0
1405,28-04-2020,Odisha,India,118,37,1
1406,28-04-2020,Puducherry,India,8,3,0
1407,28-04-2020,Punjab,India,313,71,18
1408,28-04-2020,Rajasthan,India,2262,669,46
1409,28-04-2020,Tamil Nadu,India,1937,1101,24
1410,28-04-2020,Telengana,India,1004,321,26
1411,28-04-2020,Tripura,India,2,2,0
1412,28-04-2020,Uttarakhand,India,51,33,0
1413,28-04-2020,Uttar Pradesh,India,2043,400,31
1414,28-04-2020,West Bengal,India,697,109,20
